original bug report url,original tool,faulty target tool,Version,JDK version,Refactoring Type,Input program,Expected output prgram,Actual output program,Procedure,Symptom,submitted,state
https://bugs.eclipse.org/bugs/show_bug.cgi?id=44419,Eclipse,NetBeans,"Product Version: Apache NetBeans IDE 22
Java: 22.0.1; Java HotSpot(TM) 64-Bit Server VM 22.0.1+8-16
Runtime: Java(TM) SE Runtime Environment 22.0.1+8-16
System: Windows 11 version 10.0 running on amd64; UTF-8; en_CA (nb)",Oracle OpenJDK 22.0.0,Inline method,"void example(int i){
        if(!isString(i)){
            return;
        }
    }
    boolean isString(Object o) {
        return o instanceof String;
    }","void example(int i){
        if(!((Object) i instanceof String)){
            return;
        }
    }","void example(int i){
        if(!(i instanceof String)){
            return;
        }
    }","Select “isString(Object o)” 
Refactor -> Inline... ->Do Refactoring",compile error,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=50139,Eclipse,IDEA,"IntelliJ IDEA 2024.1.2 (Ultimate Edition)
Build #IU-241.17011.79, built on May 22, 2024
Runtime version: 17.0.11+1-b1207.24 amd64
VM: OpenJDK 64-Bit Server VM by JetBrains s.r.o.

",Oracle OpenJDK 22.0.1,Inline Method,"public class Main {
    public static final String ID= ""id"";

    public static String getId() {
        return ID;
    }

}

--

public class Dependent {
    public void m() {
        String s= Main.getId();
    }
}","public class Main {
    public static final String ID= ""id"";
}

--

public class Dependent {
    public void m() {
        String s= Main.ID;
    }
}",Cannot perform refactoring,"Select “getId()"" in “Main.getId()” from left to right
Refactor -> Inline Method -> Error ""Caret should be positioned at the name of element to be refactored""
However, if you select ""getId()"" from right to left, the error won't appear",incorrect warning message,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=123356,Eclipse,NetBeans,"Product Version: Apache NetBeans IDE 22
Java: 22.0.1; Java HotSpot(TM) 64-Bit Server VM 22.0.1+8-16
Runtime: Java(TM) SE Runtime Environment 22.0.1+8-16
System: Windows 11 version 10.0 running on amd64; UTF-8; en_CA (nb)",Oracle OpenJDK 22.0.0,Inline method,"public class Bug {
    static String[]field;
    public static void main(String[]args){
        add((field=args).length,field.hashCode());
    }
    static int add(int x, int y){
        return y+x;
    }
}","public class Bug {

    static String[]field;
    public static void main(String[]args){
        field = args;
        field.hashCode();
    }
}","public class Bug {
    static String[]field;
    public static void main(String[]args){
    }
    
}","Select “add(int x, int y)” 
Refactor -> Inline Method -> Inline all and remove the method",behavior change,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=92519,Eclipse,IDEA,"IntelliJ IDEA 2024.1.2 (Ultimate Edition)
Build #IU-241.17011.79, built on May 22, 2024
Runtime version: 17.0.11+1-b1207.24 amd64
VM: OpenJDK 64-Bit Server VM by JetBrains s.r.o.

",Oracle OpenJDK 22.0.1,Inline Method,"public class InlineMethodBug {
    private Object data;

    InlineMethodBug(Object data){
                this.setData(data);
    }

    //inline this method, remove decl
        private void setData(Object bytes) {
                this.data= bytes;
        }
}","private Object data;

    InlineMethodBug(Object data){
        this.data= data;
    }

    //inline this method, remove decl",Cannot perform refactoring,"Select “setData(data)” from left to right
Refactor -> Inline method
However, if you select ""setData(data)"" from right to left, the error won't appear",incorrect warning message,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=411529,Eclipse,NetBeans,"Product Version: Apache NetBeans IDE 22
Java: 22.0.1; Java HotSpot(TM) 64-Bit Server VM 22.0.1+8-16
Runtime: Java(TM) SE Runtime Environment 22.0.1+8-16
System: Windows 11 version 10.0 running on amd64; UTF-8; en_CA (nb)",Oracle OpenJDK 22.0.0,move method,"package p;
public class A {
        protected void m(){}
}


package p;
public class B {
        public void n(q.C c, A a) {
                a.m();
        }
}

package q;
public class C {

}","should prevent or give warning like IntelliJ ""Method A.m() is protected and will not be accessible from method n(C, A)."" or change the visibility of m() in class A","package p;
public class A {
        protected void m(){}
}


package p;
public class B {
}

package q;
public class C {
        public void n(A a) {
                a.m();
        }
}","Select “n(q.C c, A a)” in B1
Refactor -> Move...",compile error,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=108030,Eclipse,NetBeans,"Product Version: Apache NetBeans IDE 22
Java: 22.0.1; Java HotSpot(TM) 64-Bit Server VM 22.0.1+8-16
Runtime: Java(TM) SE Runtime Environment 22.0.1+8-16
System: Windows 11 version 10.0 running on amd64; UTF-8; en_CA (nb)",Oracle OpenJDK 22.0.0,move method,"class A {
    B fB;
    
    public void doit(String doitArg) {
        subroutine(1.2f);
    }
    
    public void subroutine(float subArg) {
        subsub();
    }

    public void subsub() {
        
    }
    
}

class B {
    
}","public class A {
    B fB;

    public void subsub() {

    }
}
public class B{

    public void doit(String doitArg, A a) {
        a.fB.subroutine(1.2f, a);
    }

    public void subroutine(float subArg, A a) {
        a.subsub();
    }
}","public class A {
    B fB;
    
    

    public void subsub() {
        
    }
}
public class B {

    public void doit(String doitArg, A a) {
        subroutine(1.2F);
    }

    public void subroutine(float subArg, A a) {
        a.subsub();
    }
    
}
","- move doit(..) to B
  -> compiles
- move subroutine(..) to B
  -> does not compile ",compile error,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=107998,Eclipse,IDEA,"IntelliJ IDEA 2024.1.2 (Ultimate Edition)
Build #IU-241.17011.79, built on May 22, 2024
Runtime version: 17.0.11+1-b1207.24 amd64
VM: OpenJDK 64-Bit Server VM by JetBrains s.r.o.

",Oracle OpenJDK 22.0.1,move method,"public class Bug {
    public static int field;
    class Inner{
        int number=field;
        int method(){return field;}
    }
}","public class Bug {
    public static int field;
    int method(){return field;}
    class Inner{
        int number=field;
    }
}","Error: Cannot perform refactoring.
There are no method parameters or containing class field that have reference type","Select “method” 
Refactor -> Move Instant Method...",incorrect warning message,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=107998,Eclipse,IDEA,"IntelliJ IDEA 2024.1.2 (Ultimate Edition)
Build #IU-241.17011.79, built on May 22, 2024
Runtime version: 17.0.11+1-b1207.24 amd64
VM: OpenJDK 64-Bit Server VM by JetBrains s.r.o.

",Oracle OpenJDK 22.0.1,move field,"public class Bug {
    public static int field;
    class Inner{
        int number=field;
        int method(){return field;}
    }
}","public class Bug {
    public static int field;
    int number=field;
    class Inner{
        int method(){return field;}
    }
}",didn't offer move field option,"Select “number""
Refactor -> ",incomplete refactoring,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=96172,Eclipse,NetBeans,"Product Version: Apache NetBeans IDE 22
Java: 22.0.1; Java HotSpot(TM) 64-Bit Server VM 22.0.1+8-16
Runtime: Java(TM) SE Runtime Environment 22.0.1+8-16
System: Windows 11 version 10.0 running on amd64; UTF-8; en_CA (nb)",Oracle OpenJDK 22.0.0,move method,"
import static java.lang.Integer.*;
public class Source { static int getInt () { return parseInt(""""); } }
-------
public class Target {}","public class Source {}
-------
import static java.lang.Integer.*;
public class Target { static int getInt () { return parseInt(""""); } }","import static java.lang.Integer.*;
public class Source {}
-------
public class Target { static int getInt () { return parseInt(""""); } }","Select “getInt ()""
Refactor -> Move ...","compile error, missing static import",,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=567438,Eclipse,IDEA,"IntelliJ IDEA 2024.1.2 (Ultimate Edition)
Build #IU-241.17011.79, built on May 22, 2024
Runtime version: 17.0.11+1-b1207.24 amd64
VM: OpenJDK 64-Bit Server VM by JetBrains s.r.o.

",Oracle OpenJDK 22.0.1,Change Method Signature,"public static void main(String[] args) {
                System.out.println(args[0]);
                                
        }",Warning: Old parameter values of type java.lang.String[] can not be assigned to String. The sources may not compile after refactoring!,"public static void main(String args) {
        System.out.println(args[0]);

    }","Select “String[] args""
Refactor -> Change Signature... -> change ""String[]"" to ""String""",compile error,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=137363,Eclipse,NetBeans,"Product Version: Apache NetBeans IDE 22
Java: 22.0.1; Java HotSpot(TM) 64-Bit Server VM 22.0.1+8-16
Runtime: Java(TM) SE Runtime Environment 22.0.1+8-16
System: Windows 11 version 10.0 running on amd64; UTF-8; en_CA (nb)",Oracle OpenJDK 22.0.0,Change Method Parameter,"public class A {
    public void testThis() {
        System.out.println(""method1"");
    }
}
public class B extends A{
    @Override
    public void testThis() {
        System.out.println(""method2"");
    }
}","give warning to prevent this refactoring. IntelliJ doesn't provide ""change visibility"" option in this case","public class A {
    private void testThis() {
        System.out.println(""method1"");
    }
}
public class B extends A{
    @Override
    private void testThis() {
        System.out.println(""method2"");
    }
}","Select “testThis()"" in class B
Refactor -> Change Method Parameter -> change access to ""private""","compile error, ""method does not override or implement a method from a super type""",,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=88806,Eclipse,NetBeans,"Product Version: Apache NetBeans IDE 22
Java: 22.0.1; Java HotSpot(TM) 64-Bit Server VM 22.0.1+8-16
Runtime: Java(TM) SE Runtime Environment 22.0.1+8-16
System: Windows 11 version 10.0 running on amd64; UTF-8; en_CA (nb)",Oracle OpenJDK 22.0.0,Change Method Parameter,"public void packetReceived(
        final RoutedPacket pkt,
        final PktNodeInfo fromNode,
        final PktNodeInfo toNode,
        final BitVector/*64*/sendTime,
        final BitVector/*64*/recvTime)","public void packetReceived(
            final RoutedPacket pkt,
            final PktNodeInfo fromNode,
            final PktNodeInfo toNode,
            final long/*64*/sendTime,
            final long/*64*/recvTime){}","public void packetReceived(
        final RoutedPacket pkt, final PktNodeInfo fromNode, final PktNodeInfo toNode, final long sendTime, final long recvTime){}
    /*64*/
    /*64*/","Select “packetReceived"" 
Refactor -> Change Method Parameter -> change ""BitVector"" to ""long""",comment related,,
https://bugs.eclipse.org/bugs/show_bug.cgi?id=95121,Eclipse,NetBeans,"Product Version: Apache NetBeans IDE 22
Java: 22.0.1; Java HotSpot(TM) 64-Bit Server VM 22.0.1+8-16
Runtime: Java(TM) SE Runtime Environment 22.0.1+8-16
System: Windows 11 version 10.0 running on amd64; UTF-8; en_CA (nb)",Oracle OpenJDK 22.0.0,Change Method Parameter,"import java.lang.annotation.Retention;
import java.lang.annotation.RetentionPolicy;


@Retention(RetentionPolicy.RUNTIME)
public @interface IsTest {
	String setUp() default """";
	String tearDown() default """";
}","import java.lang.annotation.Retention;
import java.lang.annotation.RetentionPolicy;


@Retention(RetentionPolicy.RUNTIME)
public @interface IsTest {
	String setUp1() default """";
	String tearDown() default """";
}",Error: @interface members may not have parameters,"Select “setUp()"" 
Refactor -> Change Method Parameter ",incomplete refactoring,,
https://youtrack.jetbrains.com/issue/IDEA-96962/Inline-method-to-super-constructor-call-break-code,IDEA,NetBeans,"Product Version: Apache NetBeans IDE 21
Java: 17.0.8; Java HotSpot(TM) 64-Bit Server VM 17.0.8+9-LTS-211
Runtime: Java(TM) SE Runtime Environment 17.0.8+9-LTS-211
System: Windows 10 version 10.0 running on amd64; Cp1252; en_US (nb)",Oracle OpenJDK 22.0.1,inline method,"class A{
    void bar() {}
}
public class B extends A {
    void foo() {
        super.bar();
    }

    static void err(B b) {
        b.foo(); //inline call to foo()
    }
}",warning message,"public class B extends A {

    static void err(B b) {
        super.bar(); 
    }
}",inline method refactoring on b.foo(),compile error,,
https://youtrack.jetbrains.com/issue/IDEA-142361/Extract-Variable-in-lambda-expression-fails,IDEA,NetBeans,"Product Version: Apache NetBeans IDE 21
Java: 17.0.8; Java HotSpot(TM) 64-Bit Server VM 17.0.8+9-LTS-211
Runtime: Java(TM) SE Runtime Environment 17.0.8+9-LTS-211
System: Windows 10 version 10.0 running on amd64; Cp1252; en_US (nb)",Oracle OpenJDK 22.0.1,Introduc Variable,"public class A {
    public void doTest() {
        String text = ""xxx"";
        Runnable runnable = () -> A.this.toVoid(text.length() - 1);
    }

    private void toVoid(Object o) {
    }
}","public class A {
    public void doTest() {
        String text = ""xxx"";
        Runnable runnable = () -> {
                        int o = text.length() - 1;
                        A.this.toVoid(o);
                };
    }

    private void toVoid(Object o) {
    }
}","public class A {
    public void doTest() {
        String text = ""xxx"";
        Runnable runnable = () -> A.this.toVoid(name);
    }

    private void toVoid(Object o) {
    }
}","extracting variable for ""text.length() - 1""",compile error,duplicated with 27,
https://youtrack.jetbrains.com/issue/IDEA-151440/No-Move-Members-refactoring-warning-when-move-will-hide-existing-member,IDEA,NetBeans,"Product Version: Apache NetBeans IDE 21
Java: 17.0.8; Java HotSpot(TM) 64-Bit Server VM 17.0.8+9-LTS-211
Runtime: Java(TM) SE Runtime Environment 17.0.8+9-LTS-211
System: Windows 10 version 10.0 running on amd64; Cp1252; en_US (nb)",Oracle OpenJDK 22.0.1,Move Method,"public class A {
    static boolean truth = true;
    static void important() {
        System.out.println(1);
    }
}
public class B extends A{
    B() {
        important();
        System.out.println(truth);
    }
}
public class C{
    static boolean truth = false;
    static void important() {
        System.out.println(2);
    }
}",warning message,"public class A {
    static boolean truth = true;
    static void important() {
        System.out.println(1);
    }
}
public class B extends A{
    static boolean truth = false;

	B() {
        important();
        System.out.println(truth);
    }

	static void important() {
	    System.out.println(2);
	}
}
public class C{
}",move refactoring for important() and truth in class C to B,behavior change,pair with line 34,
